northing, easting, zone, longitude, latitude
4466618,440113,30,-3.7051735555377534,40.34796771255465
4476794,445938.6,30,-3.6374448343821197,40.44003738898934
4474998,447054,30,-3.624144150758591,40.42392972512132
4475008,447083,30,-3.623803141053355,40.42402165612951
4474828,447351,30,-3.620629140902578,40.42241710800484
4474854,447346,30,-3.620690230745487,40.422651015558095
4475062,447657,30,-3.617041458269468,40.42454443086949
4475070,447633,30,-3.6173250237410115,40.42461498953829
4475247,447870,30,-3.614545829490223,40.42622439867085
4475267,447854,30,-3.6147360790531873,40.42640356829783
4475045,448115,30,-3.611641266106474,40.42441997235753
4475063,448137,30,-3.6113834034574115,40.42458349930694
4474700,448260,30,-3.6099039682617304,40.42132102452474
4474710,448285,30,-3.609610100752898,40.421412665020256
4473443,448375,30,-3.6084464231463036,40.41000430096702
4473504,448026,30,-3.6125644582299636,40.41053211082873
4473575,448292,30,-3.6094353264862553,40.41118829125127
4475872,438843.6,30,-3.7210082316707043,40.431240101714884
4475915,439158.6,30,-3.7172989068943267,40.431650563921835
4475904,439062,30,-3.7184366477775654,40.43154439987043
4475988,439412.3,30,-3.7143150518447166,40.43232669734304
4476013,439448,30,-3.7138965697854305,40.43255450770779
4475976,439688.4,30,-3.7110589959747573,40.43223866201218
4475927,439803,30,-3.709703347720714,40.431805550398444
4475881,440159,30,-3.705502193721187,40.4314168498525
4475915,440130.8,30,-3.7058378393563993,40.43172110770392
4475846,440483,30,-3.701679354530954,40.43112480014466
4475724,440818,30,-3.6977187710264636,40.43004967029382
4475762,440815,30,-3.6977576747764935,40.43039177839228
4475617,441144.8,30,-3.6938563653597614,40.429108950453305
4475643,441150,30,-3.693797472719636,40.42934353858392
4475473,441408,30,-3.6907403873246416,40.42783030974406
4476069,443972,30,-3.6605679046423774,40.43337603017638
4476442,444059,30,-3.659575076482921,40.436742066165394
4476445,444032,30,-3.6598936654985414,40.43676727510628
4476437,444266,30,-3.657134146952771,40.436710921875324
4476460,444259,30,-3.657218693154947,40.436917648843774
4476379,444532,30,-3.6539929939579556,40.43620621099785
4476416,444521,30,-3.654125911248563,40.43653879299375
4476422,444775,30,-3.651131826075541,40.436609749836975
4476605,445031,30,-3.648129465766675,40.43827527334414
4476806,444909,30,-3.64958528603056,40.440077915994856
4477074,445021,30,-3.6482879521251776,40.44249961630277
4477008,445054,30,-3.647893145928111,40.441907234379684
4477287,445115,30,-3.647198016482164,40.44442464438538
4477541,445268,30,-3.645415852750002,40.446722898221154
4478499,447989.9,30,-3.613398664622526,40.45552786157164
4477753,445401,30,-3.6438657971521407,40.448641452882974
4475248,442739,30,-3.6750300242500167,40.42589607504388
4475333,442976,30,-3.6722439201623693,40.4266780771697
4478505,447953.3,30,-3.6138307874744715,40.45557962174254
4475281,443297,30,-3.6684553260505557,40.42623157475016
4475309,443328,30,-3.6680923954151186,40.42648592570308
4474613,443313,30,-3.6682071683558815,40.42021496837561
4474602,443349,30,-3.6677818600373437,40.420118326177096
4478586,447718.9,30,-3.616601784184102,40.45629460338269
4478514,447574.2,30,-3.61830233175571,40.45563687119678
4473738,444445,30,-3.6547879505159693,40.41240882168509
